cle,coup_denvoi,competition,code,marche,complement,p_brute,p_calibree,origine,resultat,version_moteur
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,HT_UN_0.5,MT +0.5,1,0.217662,0.217662,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,HT_UN_1.5,MT +1.5,1,0.532697,0.529821,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,MRG_A_2,HC dom -1,0,0.437806,0.425706,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,MRG_A_3,HC dom -2,0,0.245024,0.231622,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,MRG_H_2,HC dom -1,0,0.058491,0.051412,calcul,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,OV_0.5,+0.5,0,0.96563,0.955652,calcul,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,OV_1.5,+1.5,0,0.870961,0.870961,calcul,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,OV_2.5,+2.5,0,0.682809,0.691829,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,OV_3.5,+3.5,0,0.468085,0.468085,marche,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,OV_4.5,+4.5,0,0.278308,0.287547,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,UN_0.5,+0.5,1,0.03437,0.044348,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,UN_1.5,+1.5,1,0.129039,0.129039,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,UN_2.5,+2.5,1,0.317191,0.308171,calcul,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,UN_3.5,+3.5,1,0.531915,0.531915,marche,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,UN_4.5,+4.5,1,0.721692,0.712453,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,1X2_1,1,0,0.301771,0.301771,marche,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,1X2_2,2,0,0.373647,0.373647,marche,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,1X2_N,N,0,0.324582,0.324582,marche,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,BTTS_N,BTTS oui,1,0.554011,0.554011,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,BTTS_O,BTTS oui,0,0.445989,0.445989,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,DC_12,12,0,0.675418,0.675418,marche,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,DC_1X,1X,0,0.626353,0.626353,marche,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,DC_X2,X2,0,0.698229,0.698229,marche,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,DOM_2PLUS,dom +1.5,0,0.270867,0.270867,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,DOM_MARQUE,dom marque,0,0.638687,0.638687,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,EXT_2PLUS,ext +1.5,0,0.321952,0.342855,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,EXT_MARQUE,ext marque,0,0.685721,0.709793,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,HCP_A_+1,HC dom +1,0,0.879875,0.892912,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,HCP_H_+1,HC dom +1,0,0.836591,0.854308,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,HT_1,MT 1,0,0.235964,0.215821,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,HT_2,MT 2,0,0.277981,0.284859,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,HT_N,MT N,0,0.486056,0.516783,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,HT_OV_0.5,MT +0.5,0,0.612426,0.612426,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,HT_OV_1.5,MT +1.5,0,0.255385,0.230187,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,HT_UN_0.5,MT +0.5,1,0.387574,0.387574,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,HT_UN_1.5,MT +1.5,1,0.744615,0.769813,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,MRG_A_2,HC dom -1,0,0.163409,0.145692,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,MRG_A_3,HC dom -2,0,0.052702,0.047896,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,MRG_H_2,HC dom -1,0,0.120125,0.106808,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,OV_0.5,+0.5,0,0.878419,0.927469,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,OV_1.5,+1.5,0,0.647442,0.647442,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,OV_2.5,+2.5,0,0.378109,0.378109,marche,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,OV_3.5,+3.5,0,0.175849,0.175849,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,OV_4.5,+4.5,0,0.069872,0.06643,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,UN_0.5,+0.5,1,0.121581,0.072531,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,UN_1.5,+1.5,1,0.352558,0.352558,calcul,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,UN_2.5,+2.5,1,0.621891,0.621891,marche,perdu,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,UN_3.5,+3.5,1,0.824151,0.824151,calcul,gagne,4.0.0
SA:2026-09-20:parma:genoa,2026-09-20T13:00:00+00:00,SA,UN_4.5,+4.5,1,0.930128,0.93357,calcul,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,1X2_1,1,0,0.138598,0.138598,marche,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,1X2_2,2,0,0.661263,0.661263,marche,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,1X2_N,N,0,0.200139,0.200139,marche,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,BTTS_N,BTTS oui,1,0.515113,0.515113,calcul,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,BTTS_O,BTTS oui,0,0.484887,0.484887,calcul,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,DC_12,12,0,0.799861,0.799861,marche,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,DC_1X,1X,0,0.338737,0.338737,marche,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,DC_X2,X2,0,0.861402,0.861402,marche,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,DOM_2PLUS,dom +1.5,0,0.190628,0.190628,calcul,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,DOM_MARQUE,dom marque,0,0.549946,0.549946,calcul,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,EXT_2PLUS,ext +1.5,0,0.607548,0.644586,calcul,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,EXT_MARQUE,ext marque,0,0.871358,0.895786,calcul,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,HCP_A_+1,HC dom +1,0,0.960311,0.964848,calcul,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,HCP_H_+1,HC dom +1,0,0.581304,0.597571,calcul,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,MRG_A_2,HC dom -1,0,0.418696,0.402429,calcul,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,MRG_A_3,HC dom -2,0,0.215329,0.20087,calcul,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,OV_0.5,+0.5,0,0.936417,0.939778,calcul,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,OV_1.5,+1.5,0,0.78284,0.78284,calcul,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,OV_2.5,+2.5,0,0.539084,0.539084,marche,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,OV_3.5,+3.5,0,0.319006,0.319006,calcul,gagne,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,OV_4.5,+4.5,0,0.160051,0.153368,calcul,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,UN_0.5,+0.5,1,0.063583,0.060222,calcul,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,UN_1.5,+1.5,1,0.21716,0.21716,calcul,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,UN_2.5,+2.5,1,0.460916,0.460916,marche,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,UN_3.5,+3.5,1,0.680994,0.680994,calcul,perdu,4.0.0
TDP:2026-09-20:cinfaes:leixoes,2026-09-20T13:00:00+00:00,TDP,UN_4.5,+4.5,1,0.839949,0.846632,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,1X2_1,1,0,0.519698,0.519698,marche,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,1X2_2,2,0,0.262474,0.262474,marche,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,1X2_N,N,0,0.217828,0.217828,marche,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,BTTS_N,BTTS oui,1,0.276839,0.276839,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,BTTS_O,BTTS oui,0,0.723161,0.723161,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,DC_12,12,0,0.782172,0.782172,marche,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,DC_1X,1X,0,0.737526,0.737526,marche,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,DC_X2,X2,0,0.480302,0.480302,marche,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,DOM_2PLUS,dom +1.5,0,0.663611,0.663611,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,DOM_MARQUE,dom marque,0,0.897322,0.897322,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,EXT_2PLUS,ext +1.5,0,0.479545,0.488195,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,EXT_MARQUE,ext marque,0,0.800889,0.829958,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,HCP_A_+1,HC dom +1,0,0.676226,0.707689,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,HCP_H_+1,HC dom +1,0,0.872078,0.885876,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,HT_1,MT 1,0,0.407004,0.419241,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,HT_2,MT 2,0,0.244811,0.236717,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,HT_N,MT N,0,0.348185,0.32867,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,HT_OV_0.5,MT +0.5,0,0.813112,0.813112,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,HT_OV_1.5,MT +1.5,0,0.520471,0.528317,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,HT_UN_0.5,MT +0.5,1,0.186888,0.186888,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,HT_UN_1.5,MT +1.5,1,0.479529,0.471683,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,MRG_A_2,HC dom -1,0,0.127922,0.113924,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,MRG_H_2,HC dom -1,0,0.323774,0.292311,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,MRG_H_3,HC dom -2,0,0.167652,0.151496,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,OV_0.5,+0.5,0,0.97505,0.9607,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,OV_1.5,+1.5,0,0.904532,0.904532,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,OV_2.5,+2.5,0,0.745339,0.7451,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,OV_3.5,+3.5,0,0.546875,0.546875,marche,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,OV_4.5,+4.5,0,0.349693,0.379925,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,UN_0.5,+0.5,1,0.02495,0.0393,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,UN_1.5,+1.5,1,0.095468,0.095468,calcul,perdu,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,UN_2.5,+2.5,1,0.254661,0.2549,calcul,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,UN_3.5,+3.5,1,0.453125,0.453125,marche,gagne,4.0.0
BL:2026-09-20:bayer-leverkusen:rb-leipzig,2026-09-20T13:30:00+00:00,BL,UN_4.5,+4.5,1,0.650307,0.620075,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,1X2_1,1,0,0.529074,0.529074,marche,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,1X2_2,2,0,0.200947,0.200947,marche,perdu,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,1X2_N,N,0,0.269978,0.269978,marche,perdu,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,BTTS_N,BTTS oui,1,0.527415,0.527415,calcul,perdu,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,BTTS_O,BTTS oui,0,0.472585,0.472585,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,DC_12,12,0,0.730022,0.730022,marche,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,DC_1X,1X,0,0.799053,0.799053,marche,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,DC_X2,X2,0,0.470926,0.470926,marche,perdu,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,DOM_2PLUS,dom +1.5,0,0.468167,0.468167,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,DOM_MARQUE,dom marque,0,0.793761,0.793761,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,EXT_2PLUS,ext +1.5,0,0.22124,0.238555,calcul,perdu,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,EXT_MARQUE,ext marque,0,0.586388,0.596777,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,HCP_A_+1,HC dom +1,0,0.715892,0.745579,calcul,perdu,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,HCP_H_+1,HC dom +1,0,0.931262,0.939284,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,MRG_A_2,HC dom -1,0,0.068738,0.060244,calcul,perdu,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,MRG_H_2,HC dom -1,0,0.284108,0.254421,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,MRG_H_3,HC dom -2,0,0.118968,0.105121,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,OV_0.5,+0.5,0,0.907564,0.934408,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,OV_1.5,+1.5,0,0.711853,0.711853,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,OV_2.5,+2.5,0,0.447439,0.447439,marche,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,OV_3.5,+3.5,0,0.234236,0.234236,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,OV_4.5,+4.5,0,0.103744,0.098989,calcul,gagne,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,UN_0.5,+0.5,1,0.092436,0.065592,calcul,perdu,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,UN_1.5,+1.5,1,0.288147,0.288147,calcul,perdu,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,UN_2.5,+2.5,1,0.552561,0.552561,marche,perdu,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,UN_3.5,+3.5,1,0.765764,0.765764,calcul,perdu,4.0.0
TDP:2026-09-20:braganca:celoricense,2026-09-20T14:00:00+00:00,TDP,UN_4.5,+4.5,1,0.896256,0.901011,calcul,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,1X2_1,1,0,0.186317,0.186317,marche,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,1X2_2,2,0,0.557079,0.557079,marche,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,1X2_N,N,0,0.256604,0.256604,marche,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,BTTS_N,BTTS oui,1,0.518191,0.518191,calcul,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,BTTS_O,BTTS oui,0,0.481809,0.481809,calcul,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,DC_12,12,0,0.743396,0.743396,marche,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,DC_1X,1X,0,0.442921,0.442921,marche,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,DC_X2,X2,0,0.813683,0.813683,marche,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,DOM_2PLUS,dom +1.5,0,0.218695,0.218695,calcul,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,DOM_MARQUE,dom marque,0,0.583493,0.583493,calcul,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,EXT_2PLUS,ext +1.5,0,0.501141,0.518386,calcul,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,EXT_MARQUE,ext marque,0,0.813997,0.840862,calcul,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,HCP_A_+1,HC dom +1,0,0.937319,0.94475,calcul,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,HCP_H_+1,HC dom +1,0,0.688568,0.719479,calcul,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,MRG_A_2,HC dom -1,0,0.311432,0.280521,calcul,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,MRG_A_3,HC dom -2,0,0.137085,0.120575,calcul,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,MRG_H_2,HC dom -1,0,0.062681,0.055024,calcul,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,OV_0.5,+0.5,0,0.915681,0.919044,calcul,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,OV_1.5,+1.5,0,0.731216,0.731216,calcul,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,OV_2.5,+2.5,0,0.471545,0.471545,marche,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,OV_3.5,+3.5,0,0.254857,0.254857,calcul,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,OV_4.5,+4.5,0,0.116683,0.1116,calcul,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,UN_0.5,+0.5,1,0.084319,0.080956,calcul,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,UN_1.5,+1.5,1,0.268784,0.268784,calcul,perdu,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,UN_2.5,+2.5,1,0.528455,0.528455,marche,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,UN_3.5,+3.5,1,0.745143,0.745143,calcul,gagne,4.0.0
TDP:2026-09-20:mortagua:leca,2026-09-20T14:00:00+00:00,TDP,UN_4.5,+4.5,1,0.883317,0.8884,calcul,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,1X2_1,1,0,0.173391,0.173391,marche,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,1X2_2,2,0,0.589444,0.589444,marche,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,1X2_N,N,0,0.237164,0.237164,marche,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,BTTS_N,BTTS oui,1,0.487132,0.487132,calcul,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,BTTS_O,BTTS oui,0,0.512868,0.512868,calcul,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,DC_12,12,0,0.762836,0.762836,marche,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,DC_1X,1X,0,0.410556,0.410556,marche,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,DC_X2,X2,0,0.826609,0.826609,marche,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,DOM_2PLUS,dom +1.5,0,0.233201,0.233201,calcul,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,DOM_MARQUE,dom marque,0,0.599692,0.599692,calcul,perdu,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,EXT_2PLUS,ext +1.5,0,0.555303,0.590388,calcul,gagne,4.0.0
TDP:2026-09-20:sintrense:avs,2026-09-20T14:00:00+00:00,TDP,EXT_MARQUE,ext marque,0,0.84461,0.866326,calcul,gagne,4.0.0
